step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
99,6.6000,-0.034339,-1.400000,1.200000,0.000000,0.000000,0.500000,0.001423,-1.394495,1.223370,0.005654,0.002973,0.502428
100,6.6667,-0.049240,-1.400000,1.200000,0.000000,0.000000,0.500000,0.014232,-1.394495,1.223370,0.005654,0.002973,0.502428
101,6.7333,-0.038880,-1.400000,1.200000,0.000000,0.000000,0.500000,0.015655,-1.394495,1.223370,0.005654,0.002973,0.502428
102,6.8000,-0.011997,-1.400000,1.200000,0.000000,0.000000,0.500000,0.008539,-1.394495,1.223370,0.005654,0.002973,0.502428
103,6.8667,0.015742,-1.400000,1.200000,0.000000,0.000000,0.500000,0.007116,-1.394495,1.223370,0.005654,0.002973,0.502428
104,6.9333,0.030573,-1.400000,1.200000,0.000000,0.000000,0.500000,0.000000,-1.394495,1.223370,0.005654,0.002973,0.502428
105,7.0000,0.027479,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.009962,-1.394495,1.223370,0.005654,0.002973,0.502428
106,7.0667,0.011533,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.007116,-1.394495,1.223370,0.005654,0.002973,0.502428
107,7.1333,-0.006415,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
108,7.2000,-0.016619,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
109,7.2667,-0.015614,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
110,7.3333,-0.006900,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
111,7.4000,0.002594,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
112,7.4667,0.007401,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
113,7.5333,0.006435,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
114,7.6000,0.002438,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
115,7.6667,-0.000953,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
116,7.7333,-0.001942,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
117,7.8000,-0.001160,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
118,7.8667,-0.000217,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
119,7.9333,0.000056,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
120,8.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
121,8.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
122,8.1333,0.000063,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
123,8.2000,0.000508,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
124,8.2667,0.001736,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
125,8.3333,0.004147,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
126,8.4000,0.008120,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
127,8.4667,0.013989,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
128,8.5333,0.022016,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
129,8.6000,0.032361,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.002846,-1.394495,1.223370,0.005654,0.002973,0.502428
130,8.6667,0.045050,-1.400000,1.200000,0.000000,0.000000,0.500000,0.007116,-1.394495,1.223370,0.005654,0.002973,0.502428
131,8.7333,0.059950,-1.400000,1.200000,0.000000,0.000000,0.500000,0.021348,-1.394495,1.223370,0.005654,0.002973,0.502428
132,8.8000,0.076742,-1.400000,1.200000,0.000000,0.000000,0.500000,0.028463,-1.394495,1.223370,0.005654,0.002973,0.502428
133,8.8667,0.094903,-1.400000,1.200000,0.000000,0.000000,0.500000,0.039849,-1.394495,1.223370,0.005654,0.002973,0.502428
134,8.9333,0.113696,-1.400000,1.200000,0.000000,0.000000,0.500000,0.059773,-1.394495,1.223370,0.005654,0.002973,0.502428
135,9.0000,0.132170,-1.400000,1.200000,0.000000,0.000000,0.500000,0.071159,-1.394495,1.223370,0.005654,0.002973,0.502428
136,9.0667,0.149178,-1.400000,1.200000,0.000000,0.000000,0.500000,0.085390,-1.394495,1.223370,0.005654,0.002973,0.502428
137,9.1333,0.163408,-1.400000,1.200000,0.000000,0.000000,0.500000,0.105315,-1.394495,1.223370,0.005654,0.002973,0.502428
138,9.2000,0.173428,-1.400000,1.200000,0.000000,0.000000,0.500000,0.119547,-1.394495,1.223370,0.005654,0.002973,0.502428
139,9.2667,0.177761,-1.400000,1.200000,0.000000,0.000000,0.500000,0.130932,-1.394495,1.223370,0.005654,0.002973,0.502428
140,9.3333,0.174963,-1.400000,1.200000,0.000000,0.000000,0.500000,0.148010,-1.394495,1.223370,0.005654,0.002973,0.502428
141,9.4000,0.163726,-1.400000,1.200000,0.000000,0.000000,0.500000,0.155126,-1.394495,1.223370,0.005654,0.002973,0.502428
142,9.4667,0.142994,-1.400000,1.200000,0.000000,0.000000,0.500000,0.152279,-1.394495,1.223370,0.005654,0.002973,0.502428
143,9.5333,0.112073,-1.400000,1.200000,0.000000,0.000000,0.500000,0.150856,-1.394495,1.223370,0.005654,0.002973,0.502428
144,9.6000,0.070755,-1.400000,1.200000,0.000000,0.000000,0.500000,0.149433,-1.394495,1.223370,0.005654,0.002973,0.502428
145,9.6667,0.019421,-1.400000,1.200000,0.000000,0.000000,0.500000,0.133778,-1.394495,1.223370,0.005654,0.002973,0.502428
146,9.7333,-0.040876,-1.400000,1.200000,0.000000,0.000000,0.500000,0.109584,-1.394495,1.223370,0.005654,0.002973,0.502428
147,9.8000,-0.108350,-1.400000,1.200000,0.000000,0.000000,0.500000,0.085390,-1.394495,1.223370,0.005654,0.002973,0.502428
148,9.8667,-0.180479,-1.400000,1.200000,0.000000,0.000000,0.500000,0.051234,-1.394495,1.223370,0.005654,0.002973,0.502428
