step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
58,3.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.894005,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.874757
59,3.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.914519,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.896420
60,4.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.933013,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.918083
61,4.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.949397,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.935684
62,4.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.963592,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.951931
63,4.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.975528,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.965470
64,4.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.985148,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.977655
65,4.3333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.992404,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.987133
66,4.4000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.997261,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.992548
67,4.4667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.999695,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.995256
68,4.5333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.999695,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.997964
69,4.6000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.997261,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.997964
70,4.6667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.992404,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.997964
71,4.7333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.985148,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.989840
72,4.8000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.975528,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.981717
73,4.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.963592,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.970885
74,4.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.949397,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.960054
75,5.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.933013,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.943807
76,5.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.914519,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.927560
77,5.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.894005,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.907251
78,5.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.871572,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.888296
79,5.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.847329,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.866633
80,5.3333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.821394,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.842263
81,5.4000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.793893,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.816538
82,5.4667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.764960,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.789460
83,5.5333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.734736,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.761027
84,5.6000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.703368,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.731241
85,5.6667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.671010,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.698747
86,5.7333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.637819,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.667607
87,5.8000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.603956,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.633759
88,5.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.569587,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.601265
89,5.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.534878,-0.002846,-1.397443,1.221835,-0.002827,-0.001449,0.567417
