step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
66,4.4000,0.000000,-1.400000,1.597809,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.597902,-0.002827,-0.001449,0.501074
67,4.4667,0.000000,-1.400000,1.599756,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.600972,-0.002827,-0.001449,0.501074
68,4.5333,0.000000,-1.400000,1.599756,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.604042,-0.002827,-0.001449,0.501074
69,4.6000,0.000000,-1.400000,1.597809,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.604042,-0.002827,-0.001449,0.501074
70,4.6667,0.000000,-1.400000,1.593923,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.604042,-0.002827,-0.001449,0.501074
71,4.7333,0.000000,-1.400000,1.588118,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.604042,-0.002827,-0.001449,0.501074
72,4.8000,0.000000,-1.400000,1.580423,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.604042,-0.002827,-0.001449,0.501074
73,4.8667,0.000000,-1.400000,1.570874,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.599437,-0.002827,-0.001449,0.501074
74,4.9333,0.000000,-1.400000,1.559518,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.585622,-0.002827,-0.001449,0.501074
75,5.0000,0.000000,-1.400000,1.546410,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.574877,-0.002827,-0.001449,0.501074
76,5.0667,0.000000,-1.400000,1.531615,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.561063,-0.002827,-0.001449,0.501074
77,5.1333,0.000000,-1.400000,1.515204,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.547248,-0.002827,-0.001449,0.501074
78,5.2000,0.000000,-1.400000,1.497258,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.530363,-0.002827,-0.001449,0.501074
79,5.2667,0.000000,-1.400000,1.477863,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.510409,-0.002827,-0.001449,0.501074
80,5.3333,0.000000,-1.400000,1.457115,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.491989,-0.002827,-0.001449,0.501074
81,5.4000,0.000000,-1.400000,1.435114,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.470500,-0.002827,-0.001449,0.501074
82,5.4667,0.000000,-1.400000,1.411968,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.447475,-0.002827,-0.001449,0.501074
83,5.5333,0.000000,-1.400000,1.387789,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.425985,-0.002827,-0.001449,0.501074
84,5.6000,0.000000,-1.400000,1.362695,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.401426,-0.002827,-0.001449,0.501074
85,5.6667,0.000000,-1.400000,1.336808,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.376866,-0.002827,-0.001449,0.501074
86,5.7333,0.000000,-1.400000,1.310255,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.350772,-0.002827,-0.001449,0.501074
87,5.8000,0.000000,-1.400000,1.283165,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.324678,-0.002827,-0.001449,0.501074
88,5.8667,0.000000,-1.400000,1.255669,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.295513,-0.002827,-0.001449,0.501074
89,5.9333,0.000000,-1.400000,1.227903,0.000000,0.000000,0.500000,-0.002846,-1.395969,1.267884,-0.002827,-0.001449,0.501074
