step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
0,0.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.007116,-1.394495,1.204950,0.008481,0.002973,0.502428
1,0.0667,0.001917,-1.399452,1.199452,0.000548,0.001370,0.500000,-0.007116,-1.394495,1.204950,0.008481,0.002973,0.502428
2,0.1333,0.007648,-1.397815,1.197815,0.002185,0.005463,0.500000,-0.007116,-1.394495,1.204950,0.008481,0.002973,0.502428
3,0.2000,0.017130,-1.395106,1.195106,0.004894,0.012236,0.500000,-0.007116,-1.394495,1.204950,0.008481,0.004447,0.502428
4,0.2667,0.030259,-1.391355,1.191355,0.008645,0.021614,0.500000,-0.007116,-1.394495,1.204950,0.008481,0.008871,0.502428
5,0.3333,0.046891,-1.386603,1.186603,0.013397,0.033494,0.500000,0.005693,-1.394495,1.204950,0.008481,0.017717,0.502428
6,0.4000,0.066844,-1.380902,1.180902,0.019098,0.047746,0.500000,0.015655,-1.391546,1.204950,0.011308,0.028038,0.502428
7,0.4667,0.089899,-1.374314,1.174314,0.025686,0.064214,0.500000,0.028463,-1.384176,1.200345,0.018376,0.042782,0.502428
8,0.5333,0.115804,-1.366913,1.166913,0.033087,0.082717,0.500000,0.045542,-1.382702,1.195740,0.022616,0.054577,0.502428
9,0.6000,0.144275,-1.358779,1.158779,0.041221,0.103054,0.500000,0.061196,-1.366487,1.184995,0.031098,0.069321,0.502428
10,0.6667,0.175000,-1.350000,1.150000,0.050000,0.125000,0.500000,0.082544,-1.365013,1.178856,0.039579,0.087014,0.502428
11,0.7333,0.207642,-1.340674,1.140674,0.059326,0.148316,0.500000,0.102468,-1.360590,1.169646,0.048060,0.106181,0.502428
12,0.8000,0.241844,-1.330902,1.130902,0.069098,0.172746,0.500000,0.123816,-1.341427,1.160436,0.056541,0.126823,0.502428
