step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
174,11.6000,0.000000,-1.400000,1.099218,0.000000,0.000000,0.500000,0.012809,-1.393020,1.541108,0.005654,0.002973,0.502428
175,11.6667,0.000000,-1.400000,0.995011,0.000000,0.000000,0.500000,0.012809,-1.393020,1.574877,0.005654,0.002973,0.502428
176,11.7333,0.000000,-1.400000,0.910971,0.000000,0.000000,0.500000,0.012809,-1.393020,1.600972,0.005654,0.002973,0.502428
177,11.8000,0.000000,-1.400000,0.854378,0.000000,0.000000,0.500000,0.012809,-1.393020,1.620926,0.005654,0.002973,0.502428
178,11.8667,0.000000,-1.400000,0.829970,0.000000,0.000000,0.500000,0.012809,-1.393020,1.630136,0.005654,0.002973,0.502428
179,11.9333,0.000000,-1.400000,0.839364,0.000000,0.000000,0.500000,0.012809,-1.393020,1.633206,0.005654,0.002973,0.502428
180,12.0000,0.000000,-1.400000,0.880786,0.000000,0.000000,0.500000,0.012809,-1.393020,1.633206,0.005654,0.002973,0.502428
181,12.0667,0.000000,-1.400000,0.949189,0.000000,0.000000,0.500000,0.012809,-1.393020,1.619391,0.005654,0.002973,0.502428
182,12.1333,0.000000,-1.400000,1.036750,0.000000,0.000000,0.500000,0.012809,-1.393020,1.588692,0.005654,0.002973,0.502428
183,12.2000,0.000000,-1.400000,1.133726,0.000000,0.000000,0.500000,0.012809,-1.393020,1.556458,0.005654,0.002973,0.502428
184,12.2667,0.000000,-1.400000,1.229559,0.000000,0.000000,0.500000,0.012809,-1.393020,1.515014,0.005654,0.002973,0.502428
185,12.3333,0.000000,-1.400000,1.314130,0.000000,0.000000,0.500000,0.012809,-1.393020,1.467430,0.005654,0.002973,0.502428
186,12.4000,0.000000,-1.400000,1.378969,0.000000,0.000000,0.500000,0.012809,-1.393020,1.413706,0.005654,0.002973,0.502428
187,12.4667,0.000000,-1.400000,1.418278,0.000000,0.000000,0.500000,0.012809,-1.394495,1.370727,0.005654,0.002973,0.502428
188,12.5333,0.000000,-1.400000,1.429610,0.000000,0.000000,0.500000,0.012809,-1.394495,1.332352,0.005654,0.002973,0.502428
189,12.6000,0.000000,-1.400000,1.414090,0.000000,0.000000,0.500000,0.012809,-1.394495,1.301653,0.005654,0.002973,0.502428
190,12.6667,0.000000,-1.400000,1.376151,0.000000,0.000000,0.500000,0.012809,-1.394495,1.278629,0.005654,0.002973,0.502428
191,12.7333,0.000000,-1.400000,1.322795,0.000000,0.000000,0.500000,0.012809,-1.394495,1.263279,0.005654,0.002973,0.502428
192,12.8000,0.000000,-1.400000,1.262495,0.000000,0.000000,0.500000,0.012809,-1.394495,1.255604,0.005654,0.002973,0.502428
