step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
72,4.8000,0.000000,0.000000,0.000000,0.760845,0.000000,0.500000,0.011385,0.030956,0.021490,0.777438,0.000024,0.502428
73,4.8667,0.000000,0.000000,0.000000,0.741747,0.000000,0.500000,0.011385,0.030956,0.021490,0.760476,0.000024,0.502428
74,4.9333,0.000000,0.000000,0.000000,0.719035,0.000000,0.500000,0.011385,0.030956,0.021490,0.742100,0.000024,0.502428
75,5.0000,0.000000,0.000000,0.000000,0.692820,0.000000,0.500000,0.011385,0.030956,0.021490,0.720897,0.000024,0.502428
76,5.0667,0.000000,0.000000,0.000000,0.663230,0.000000,0.500000,0.011385,0.030956,0.021490,0.696867,0.000024,0.502428
77,5.1333,0.000000,0.000000,0.000000,0.630409,0.000000,0.500000,0.011385,0.030956,0.021490,0.667183,0.000024,0.502428
78,5.2000,0.000000,0.000000,0.000000,0.594516,0.000000,0.500000,0.011385,0.030956,0.021490,0.637499,0.000024,0.502428
79,5.2667,0.000000,0.000000,0.000000,0.555727,0.000000,0.500000,0.011385,0.030956,0.021490,0.603575,0.000024,0.502428
80,5.3333,0.000000,0.000000,0.000000,0.514230,0.000000,0.500000,0.011385,0.030956,0.021490,0.566823,0.000024,0.502428
81,5.4000,0.000000,0.000000,0.000000,0.470228,0.000000,0.500000,0.011385,0.030956,0.021490,0.528658,0.000024,0.502428
82,5.4667,0.000000,0.000000,0.000000,0.423935,0.000000,0.500000,0.011385,0.030956,0.021490,0.486252,0.000024,0.502428
83,5.5333,0.000000,0.000000,0.000000,0.375577,0.000000,0.500000,0.011385,0.030956,0.021490,0.442433,0.000024,0.502428
84,5.6000,0.000000,0.000000,0.000000,0.325389,0.000000,0.500000,0.011385,0.030956,0.021490,0.397200,0.000024,0.502428
85,5.6667,0.000000,0.000000,0.000000,0.273616,0.000000,0.500000,0.011385,0.030956,0.021490,0.349140,0.000024,0.502428
86,5.7333,0.000000,0.000000,0.000000,0.220510,0.000000,0.500000,0.011385,0.030956,0.021490,0.301080,0.000024,0.502428
87,5.8000,0.000000,0.000000,0.000000,0.166329,0.000000,0.500000,0.011385,0.030956,0.021490,0.250194,0.000024,0.502428
88,5.8667,0.000000,0.000000,0.000000,0.111338,0.000000,0.500000,0.011385,0.030956,0.021490,0.196480,0.000024,0.502428
89,5.9333,0.000000,0.000000,0.000000,0.055805,0.000000,0.500000,0.011385,0.030956,0.021490,0.144179,0.000024,0.502428
90,6.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.011385,0.030956,0.021490,0.089052,0.000024,0.502428
