step,t_s,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper
63,4.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
64,4.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
65,4.3333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.394495,1.209555,-0.002827,-0.001450,0.505136
66,4.4000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.395969,1.209555,-0.002827,-0.001450,0.505136
67,4.4667,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.409235,1.209555,-0.002827,-0.001450,0.505136
68,4.5333,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.426925,1.209555,-0.002827,-0.001450,0.505136
69,4.6000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.451984,1.209555,-0.002827,-0.001450,0.505136
70,4.6667,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.482940,1.209555,-0.002827,-0.001450,0.505136
71,4.7333,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.521267,1.209555,-0.002827,-0.001450,0.505136
72,4.8000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.565490,1.209555,-0.002827,-0.001450,0.505136
73,4.8667,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.608238,1.208020,-0.002827,-0.001450,0.505136
74,4.9333,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.633298,1.208020,-0.002827,-0.001450,0.505136
75,5.0000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.664254,1.208020,-0.002827,-0.001450,0.505136
76,5.0667,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.678995,1.208020,-0.002827,-0.001450,0.505136
77,5.1333,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.689314,1.208020,-0.002827,-0.001450,0.505136
78,5.2000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
79,5.2667,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.701106,1.208020,-0.002827,-0.001450,0.505136
80,5.3333,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
81,5.4000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
82,5.4667,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
83,5.5333,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
84,5.6000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
85,5.6667,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
86,5.7333,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
87,5.8000,0.000000,-1.700000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
88,5.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.702581,1.208020,-0.002827,-0.001450,0.505136
89,5.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.693736,1.208020,-0.002827,-0.001450,0.505136
90,6.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.676047,1.208020,-0.002827,-0.001450,0.505136
91,6.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.652461,1.208020,-0.002827,-0.001450,0.505136
92,6.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.621505,1.208020,-0.002827,-0.001450,0.505136
93,6.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.583179,1.208020,-0.002827,-0.001450,0.505136
94,6.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.538956,1.208020,-0.002827,-0.001450,0.505136
95,6.3333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.497681,1.208020,-0.002827,-0.001450,0.505136
96,6.4000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.462303,1.208020,-0.002827,-0.001450,0.505136
97,6.4667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.438717,1.209555,-0.002827,-0.001450,0.505136
98,6.5333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.421028,1.209555,-0.002827,-0.001450,0.505136
99,6.6000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.409235,1.209555,-0.002827,-0.001450,0.505136
100,6.6667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.406287,1.209555,-0.002827,-0.001450,0.505136
101,6.7333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
102,6.8000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
103,6.8667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
104,6.9333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
105,7.0000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
106,7.0667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
107,7.1333,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
108,7.2000,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
109,7.2667,0.000000,-1.400000,1.200000,0.000000,0.000000,0.500000,-0.014232,-1.401865,1.209555,-0.002827,-0.001450,0.505136
